time,DEF_OSBS,DEF_TALL,DEF_ORNL,FLUXCOM_OSBS,FLUXCOM_TALL,FLUXCOM_ORNL,MODIS_OSBS,MODIS_TALL,MODIS_ORNL,GOSIF_OSBS,GOSIF_TALL,GOSIF_ORNL,ORNL_OSBS,ORNL_TALL,CAL_ORNL,CAL_OSBS,OSBS_TALL,OSBS_ORNL,TALL_OSBS,CAL_TALL,TALL_ORNL
2008-06-01,8.525938568400539,7.385375875281561,10.002105639732559,5.5612864,6.942367,7.886259,7.986156711772963,9.445225135808936,10.438750164906796,7.617212899118773,9.311105911662647,10.739018778071861,9.369325418055169,6.891385458940016,7.759031538298029,8.666703486797267,5.87238368810547,4.668032432601138,7.933428329172759,5.3904049606735045,6.167948706454425
2008-07-01,7.811723321970679,8.101879131602752,11.239443589843576,6.0251217,7.8460135,9.38344,7.917715205613629,9.533511023413638,11.152908493805556,7.560386443849468,8.757104176682734,10.68046096672256,9.000377059434706,7.458904507536286,8.958756035471293,6.534861864468029,5.991174452855246,5.9149682488169875,6.733180408380832,6.106966430341737,7.676943513220518
2008-08-01,8.694042984994667,7.528684256224315,10.154189258611842,6.2469788,7.139461,9.413957,7.421720039896273,8.435002679376575,9.980864075435123,7.225004217923178,8.008285310312385,9.866766110713584,9.151995346613509,7.022504673712207,8.409512517195495,6.220992370515366,4.682372125688973,5.686988788257753,6.1555417208064025,5.184194663412246,7.2938937941665705
2008-09-01,8.352269228385545,6.4855162704135925,7.190303677230672,6.0705633,5.7885265,7.116801,6.002488287203986,6.407895282250988,6.8861082030484395,6.285571927832455,6.713995503247888,6.827767534458869,8.304940723427444,5.952895925119069,6.6877574771616555,6.870494503172221,4.450602934540212,4.816919151518221,6.0989248913838585,4.419444092746864,6.1457054253160095
2008-10-01,7.802702018717801,5.44938615834193,4.370817121672777,4.835672,4.1997957,4.0629478,4.0606830593418595,3.58794126165431,3.3171678470053694,4.612104905989645,4.209873620370094,3.624505478674814,7.548772385798179,4.907859777285196,4.561345853725838,7.092657480231471,4.126788901911272,3.634331491777644,6.056428031823502,3.886168034109533,4.5231003581755385
2008-11-01,6.223355545832254,4.248711774221363,2.5349374788353973,3.0246885,2.1461954,1.6352637,2.49491985830495,1.5408138825630118,1.0239460684550579,2.9380009368949143,1.8895177988464815,1.3176096900795373,6.026191634116126,3.657251616790751,2.6315455802404557,5.52715052909483,2.749772072929075,2.0318999478584345,4.759601220455542,2.704270287543948,2.596649434888932
2008-12-01,4.676270190334673,2.2318182815489087,1.0937501659278688,1.7732462,0.8177054,0.3994651,1.7211266240459393,0.8712909495096021,0.5714427912902833,2.1481341667504124,1.0626002080600638,0.7336723201675597,4.607011144421393,2.1295876485263974,1.2166390827309566,4.18525025710614,1.2428889138443118,0.2543909771719181,3.5888072982453134,1.165813453839941,0.5587347325512767
2009-01-01,4.050087102108444,1.587686981954041,0.8724518153961465,1.4274743,0.546265,0.23431337,1.7491037370838523,0.8530661409164338,0.5006601610754156,2.0254266703379673,1.0010256447839594,0.6101406819086285,3.95758010427022,1.5384561020433427,0.8547499839791753,4.104625233183308,1.3422989563302874,0.22803280445565555,3.3592389145880515,1.0309658446511352,0.36395422012252465
2009-02-01,3.7971611330093364,1.5614122323384647,0.7638308228742451,1.2945989,0.55452675,0.14278297,1.9458701928126392,1.0836008101164407,0.636295371354408,2.30043848364625,1.3088425712244962,0.744335146247187,3.7418218289245426,1.5477033135222618,0.760005217350028,3.7865007072566654,1.3198221077652548,0.21065567400350632,3.111043255789812,0.9687625178849909,0.2617161854447454
2009-03-01,5.248401023410746,2.16888883034595,0.7385307818827788,1.6177702,0.9088895,0.42825362,3.1379898969574485,2.1483846477929953,1.4665212416634776,3.255460227825398,2.1508184257835605,1.4107767030607465,5.277167803034145,2.1375427579387236,0.7033439981008597,4.918682730445288,1.8148209799108026,0.1902525261678472,4.1787298405595985,1.418815080959569,0.18130684804747854
2009-04-01,6.4891894446578755,3.1516348368234826,1.9023758301664002,2.6401517,1.9868176,1.4047043,5.589663341676831,4.697850752352377,3.632798380881559,5.473318685282404,4.412632866606505,3.014446229640938,6.719031603033853,3.0912497012221087,1.9967018601911195,6.373475089388896,2.7144831235181672,0.6530354603283427,5.501851396767971,2.1617624760423886,0.7967454641272217
2009-05-01,8.132745470435083,5.368355275157242,5.034191512855496,5.0475287,4.7084475,4.103002,7.302133885307195,8.030247410862685,7.977259954098966,6.829113206820865,8.21904055573819,8.81292472559059,8.605383879254358,5.072626915737467,4.313136625318553,8.591636779129356,4.13379176139377,1.6534549911249257,7.128907862506164,3.550663792775622,2.1010657047548382
2009-06-01,8.484276834993246,7.394791467845378,10.09149637172561,5.84392,7.0215564,7.887772,7.80384341467092,9.310551849950778,10.500506431845078,7.677779772313566,9.219492097550646,10.734408537194643,9.167399945661389,6.612608690835342,7.876834274550083,9.51539227175176,5.950078264832724,4.946148467784001,7.856256700935166,5.450541873638923,6.40520305947246
2009-07-01,8.543342528044967,7.948669527530821,11.395276187118172,6.3692675,7.77868,9.464081,7.6994048233049055,9.431530389470876,11.249427981781157,7.406699356581476,9.03633333432051,11.533168864083105,8.97589387023289,7.28160796640697,9.018220364154791,8.987773214788447,6.526242205494297,6.070192034834257,7.679333941887636,6.189871309717841,7.617340861566659
2009-08-01,8.162957901697812,7.573785494072734,11.02763682740318,6.424812,7.353374,9.478148,7.390681887065939,8.829191929466157,10.435498629434042,7.186316275192466,8.63928242197611,10.462260439270638,8.554927860498806,6.872046357238669,8.572474166768798,6.340619713813457,5.540289845845504,5.774184182155942,6.366843418520133,5.532258586681332,7.306811597107202
2009-09-01,7.344142619553615,6.577665989801934,9.584829017806575,5.8135986,6.107802,7.52496,6.098963589268264,6.313775818262357,7.325130939093768,6.431252121111064,6.70441984211447,7.637152337465946,7.5630507354466605,5.951847609047824,7.357874550744492,4.296080251400075,3.982588819094792,5.030332493771658,4.60665131553769,4.346098945108809,6.440572645056335
2009-10-01,6.546810092369731,5.424299610137469,7.5900258784706685,4.7159414,4.2842155,4.5115123,4.304596252677373,3.490389635499656,3.500852688802606,5.015073471775999,3.6963884294387923,3.550293066693471,6.520341412799447,4.712907071190276,5.669239279581806,4.258138094172836,3.535378201588024,3.989419747653488,4.1372646009710605,3.620712774429826,5.231119445482049
2009-11-01,5.680738240176259,4.164853633512516,5.29581191370276,3.4239202,2.5514984,2.0793307,2.8115617794080356,1.6265394081870064,1.2393336723875676,3.2418335761701202,1.9544235230523137,1.4898249590510653,5.618012002183212,3.424744135718909,3.652477458877389,4.4708190505795775,3.0966813069219326,2.404465571461777,4.050568531863439,2.844674474522616,3.321017348366091
2009-12-01,4.526075170112458,2.5143486968576285,1.8816957862491073,1.9561476,1.203207,0.6758486,1.9826469387986265,0.9949231007030483,0.7502814041321296,2.042268309918724,1.0127643040361105,0.7800326679692721,4.543959870036533,2.34209124015471,1.7729959966954372,3.9516239441527805,2.088474432603247,0.6445446762191244,3.447087028128535,1.6866958412658575,0.9461527636499245
2010-01-01,3.535378816220917,1.4542784629399972,0.887091548085243,1.5136201,0.53997,0.22465013,1.6059125460555608,0.8178378360761805,0.5475703755104248,1.7621978889585594,0.9084537961797695,0.614001455651226,3.4723774250444785,1.4275744507660295,0.89836841287068,3.6611920809565115,1.2576287149867305,0.25308626360978564,2.9297381016181956,0.9533462835182336,0.3792166377930411
2010-02-01,3.8759483813990383,1.4002826664296975,0.6423564910018373,1.5334791,0.52799517,0.12579772,1.8485093311255916,0.9813269957338333,0.5218477214468226,1.9620401858169478,1.0059945009569127,0.5585565447663736,3.8625960412320115,1.4159425405370787,0.6611071895849668,3.7721207381945376,1.2203351117657537,0.1688412838564434,3.06032277305748,0.931828974791771,0.19744366797751126
2010-03-01,4.564702651194327,1.645208899463427,0.2922035611453762,2.0072474,0.843683,0.32897496,2.7937238859856004,1.802886568856703,1.4426536656828997,2.9062001104543502,1.8919383889931896,1.4097979586878746,4.582416061325725,1.6627823280929799,0.29064502671115633,4.3865253234244586,1.5015892655295517,0.09511995832533938,3.5135439716458814,1.1105682595981496,0.0844875958151321
2010-04-01,6.910825371475651,3.48151073505351,1.517662759440287,3.223802,2.031388,1.3214883,5.710914337474281,5.514363427906451,4.9317232957019606,5.74636947889852,5.820899227941773,4.804303015945259,6.936384710557615,3.4287064757599732,1.7156577431607811,6.803555465216946,2.91332829987725,0.39960163534471743,5.515193082869043,2.392496858238431,0.4901292200618607
2010-05-01,8.608387753028216,5.535554531793144,3.8006514943962837,4.367804,4.480088,4.0079045,7.5418004169557715,8.777359355826546,8.963815092054157,7.385021053236387,8.961550043680536,9.891801365586304,8.782017507231036,5.331260693291799,3.5280578949600394,8.996014857004498,4.646588746141414,1.1573877004472979,7.420614693873481,4.014054954415048,1.3916271939448175
2010-06-01,9.063690921996047,7.995891089806853,10.849001881977081,5.1823206,6.7283177,7.8035135,8.07550023023298,9.922298641980325,11.30681640366926,7.8421260629004435,9.069090485662143,11.002144778555168,9.457275128327044,7.219007820334296,8.387397084972074,9.53366730358775,6.4759448527041785,5.223664007957081,8.219189806025154,6.115888495119524,6.75101096772266
2010-07-01,8.557056830082312,8.586821280688383,11.951051896128584,6.4122,7.68515,9.486736,8.014812823347333,9.831866511877301,11.780809144380825,7.943384706976264,8.951639253614072,10.874511604928765,9.145646683469568,7.729397056619682,9.299088275827726,8.206492438440335,6.89747199372214,6.28044362754228,7.619225901266031,6.771969809603022,7.927174153578253
2010-08-01,8.366069060674128,7.914343268521687,11.21549531375027,6.4946322,7.227734,9.361991,7.547071327783338,8.133870486641058,9.672986225245497,7.570008747775066,7.892288143183065,9.385038827234661,8.820377682526937,7.09297819764888,8.907354905513811,6.178579249285739,5.371136402851161,6.008386565496555,6.407329449928461,5.731677064643267,7.59751730280129
2010-09-01,7.699872781940776,6.037207316711571,8.853517245433324,5.882304,5.6473327,7.338385,5.978818466879836,5.517768626055992,5.879353780602813,6.3322362092677436,5.927123339553739,6.174230286831585,7.987227348839894,5.6573537406468875,7.359443884300328,5.594553497844392,3.5094873870194827,5.006985438055615,5.423137628494135,3.9814797675244766,6.577829446648239
2010-10-01,6.834626878802883,5.113824952101716,4.926367732502638,4.4444604,3.756005,4.1665564,3.9957189771328467,3.1252221294134324,2.610718077900554,4.573076580489019,3.764153580682002,3.053703554396096,6.990831645891629,4.782015718592046,5.330082315280601,4.125482985153025,2.6528779646041936,3.467747322322564,4.205453483679984,3.165659135670754,4.992921034412955
2010-11-01,5.841207929707113,3.739838830267623,3.0276338051304355,2.6426477,1.8591068,1.7990248,2.5414910258077925,1.5704432905604626,0.8991291571679132,3.0461216792292136,1.9804059699031995,1.2365202339919459,6.134410561384468,3.576874998571918,3.3108545111323346,3.5396745620510557,1.8289509475392318,2.034523289228437,3.52908946287987,2.1088871261897753,3.25337463406606
2010-12-01,4.071051523944165,2.178877865174291,1.064710589040355,1.5419521,0.9047578,0.53083,1.706482237659194,0.9718902238617071,0.5170659087806645,1.9608953319742295,1.1100016931522392,0.5995599459806373,4.367283886689252,2.059568773640215,1.0918641581785133,2.6401398646034973,1.2506327896688598,0.14794640729176367,2.5599089738891045,1.1117579334282632,0.47309071340914594
2011-01-01,3.020374980431385,1.4406457363139469,0.6566429803442952,1.0531772,0.48871872,0.15874808,1.5355396782509358,0.8742208609661458,0.48575265695865505,1.789980455373568,0.9792167260899172,0.5766687750219379,3.2185046010027873,1.407349716666359,0.6839411490396853,1.8529951808194915,0.9306739845857775,0.08932788988523897,1.9202612775564236,0.7848740370840892,0.17225979481843193
2011-02-01,3.888170444274615,1.5150878821884617,0.4781765117961037,1.3009405,0.495199,0.1389651,1.9435052534228572,1.112818829635337,0.6613394116659727,2.3079410737759396,1.3266357783700586,0.8147392919707034,3.9877588315121453,1.495168796724517,0.4352980287748022,3.1679260936169125,1.1716894016297235,0.1341354043936755,2.891213468557109,0.9281907891904697,0.14086747903632837
2011-03-01,5.660018951039552,2.130747497032831,0.6038278934967234,2.0362601,0.8857503,0.45871502,3.4398088885595812,2.348222774738469,1.555964276132798,3.6260470848202813,2.40670429863728,1.43884494839235,5.5893854527578455,2.0676072844357023,0.6539903682636552,5.2364674982737665,1.883701531711054,0.14919108892255278,4.397155518755516,1.4542308867017053,0.18862669809567806
2011-04-01,7.11302097020485,3.3684522988999612,1.5252063499291884,2.8484778,1.9885471,1.3699089,6.140789475743014,5.428898963408858,4.281396046202762,6.102579541400463,5.315795264331472,3.8771706375954142,7.135181369885324,3.2098044340410983,1.5591231538411319,6.067491456523872,2.5790514210524687,0.45775612958293665,5.417768121682299,2.1319875934791455,0.5616442546195529
2011-05-01,8.035802033814951,5.320690149856518,4.4033536962979305,4.5778995,4.666334,4.2582703,7.386990279758099,8.19433382928789,8.349314864879654,7.290305935627763,8.437922881544283,8.783228201446398,8.423849265522868,4.949767642791107,3.5944014756942098,6.1217412282766865,3.940418104234959,1.4345090527402593,5.887670776308853,3.536007819230593,1.8314843978272048
2011-06-01,6.986988490237871,7.553665995547332,10.170431976452406,5.072131,6.9000316,7.8709383,7.570697734608541,9.311684700864273,10.498811300731989,7.001154989622911,8.517942529349122,10.505116849655836,8.251560585958968,6.874095027862182,8.030076515553116,3.9250378940713615,5.434438557986525,5.112577704250162,4.238413773902824,5.4653461192664965,6.646849351790256
2011-07-01,4.913853288724399,7.6288454957246765,12.129427962361815,5.5120134,7.539611,9.516948,7.712965625521669,9.363115008084446,11.317259545535757,7.378326456240767,8.317390609909143,10.499003709124242,6.9020970376580895,7.176182878741174,9.61901167559422,3.3486690168859954,4.952250292456067,6.447988823023027,3.4700329648783117,5.328263281865303,8.258921093442755
2011-08-01,6.641360637035883,6.10815871860692,11.124770428955456,6.499149,7.046651,9.566251,7.086042367582718,8.032582556139115,10.187493352478338,7.147771545366598,7.329636426191447,9.882634855065898,7.734546259616621,6.005445665973874,8.993965382963488,5.008391433770544,3.6454952740721285,6.0609816955470235,4.623338853716869,3.969535664306975,7.6917358041685535
2011-09-01,6.758996241361468,4.6103611987459185,8.932666870719256,5.543131,5.5811267,7.271382,5.7158842050401795,5.737435384762052,7.0372720760920595,6.007173903339569,5.638364900708196,6.938080474527001,6.577579345188715,4.605572537121169,7.61108462081475,4.590958602474364,2.3516089943039846,5.273699709344513,4.180383036189441,2.8343970939574348,6.762121865808022
2011-10-01,5.966384299081027,4.110486727061371,7.059436257089206,4.4951897,3.7930045,4.5820813,4.071028088392141,3.3174092344258383,3.323391427250937,4.5542870861068625,3.762104847911701,3.5356535467660173,5.920771917013218,3.687355697711412,5.37503754189226,4.927836725148252,2.7354389687781397,3.7076964162366557,4.264709209152113,2.671991377210939,5.129666770914312
2011-11-01,5.4012184546247815,3.479925772239601,5.437159332823502,3.2154653,1.98879,2.0590978,2.4995445296628067,1.570277213076838,1.264454349182187,3.109862666543283,1.972169893285842,1.4827087901202316,5.340780506700253,2.9985219295656402,4.0259829289013425,3.901540688852897,1.9019487127284223,2.447643908217871,3.405959048103097,1.913710549836954,3.687681164713137
2011-12-01,4.247323896055019,2.157453555066678,1.8055426354631454,1.6509252,0.9404694,0.72070885,1.883476249322935,1.0698525740471103,0.8585695592810594,2.272613226849511,1.1758298333604178,0.9078443996001215,4.185949856386503,2.0258855623659295,1.7029560127126189,2.39872764626669,1.0582757536638632,0.5958341078428188,2.2812680892327357,0.962371105925566,0.9571536703200717
2012-01-01,3.765977826902598,1.700742710673673,1.1358250469791302,1.2126398,0.60962117,0.28504914,1.7551385457559165,1.011512826395746,0.7340236748469751,2.1586385630019693,1.2400185025250894,0.8455648480593972,3.6532062751166583,1.6254727801231195,1.0851627359345628,2.494723972557992,1.3599846792251267,0.350704815778574,2.2330032464154677,1.0432232314383894,0.5407826737431858
2012-02-01,4.089316063631251,1.9606473963094329,1.1622722781888815,1.3684579,0.66947585,0.21675356,2.2764743435150625,1.3586478214916555,0.9450724708557,2.460929809034861,1.543173346545448,1.0571705233381323,4.021913284315883,1.9173447045171175,1.1443270779469603,3.0205796675268988,1.7353968635979964,0.340568868209301,2.6533130811746233,1.2820616750356675,0.510216459543544
2012-03-01,4.4715622590974,2.4593573495712917,1.6513757544119445,1.710987,1.0253634,0.4769804,4.0964046333713116,3.2374086570361964,2.5728634377539596,4.195569698470569,3.4233393598588187,2.649398287222853,4.446466830876685,2.41390109408689,1.6615068543039795,3.846109858288624,2.1290777158040455,0.48886126786938155,3.184976384172704,1.6003324052180827,0.6439560510979592
2012-04-01,6.436595795057951,4.020952809869256,3.4111247412470065,3.182339,2.3729439,1.6436782,6.667863790476479,7.2044427184126105,6.1332827106476175,6.6710127208569965,7.67578453539096,6.263863481253946,6.630836656042521,3.9938881444386936,3.349951074487665,6.671241019458922,3.519935723978364,1.1326903561964776,5.352059807157066,2.823746045286956,1.5783315626281262
2012-05-01,6.797822692112915,6.176272021353377,8.17479350366032,4.6362,4.790464,4.2094617,7.764019964009819,9.019461765284856,9.589836947887314,7.316955129902995,8.845881030368394,10.344231192225191,7.347766765334959,5.563293278230078,6.09127736006214,6.464317992987143,4.845557849372715,3.369432739360532,5.695368204881386,4.301349837695342,4.61327584689852
2012-06-01,6.553159848990656,7.622029572025597,11.627361481491166,5.5920157,6.579574,7.976351,8.056156760042803,9.658166950331815,11.214153767463527,7.599509051090341,8.910746397995114,11.533430310985057,7.442479916977997,6.943201986880869,9.085650090988548,6.085687402997676,5.935952255214218,5.864760008940291,5.6903225604703085,5.663394666015061,7.552448810402709
2012-07-01,8.06007626812645,6.545120646116216,11.12108398465881,6.6794944,7.346917,9.299984,8.168494061525877,9.076949317240869,11.120438591323639,7.644781458271847,7.728103992568524,9.611752802717652,8.789203037530712,6.670045158556937,9.407648413416013,7.925217828738388,4.815819599820288,5.820617401839112,6.782590694400471,5.084085125428015,7.78187397944749
2012-08-01,8.099376654263844,4.2532493572144245,7.564217979001634,6.677239,6.8873386,9.265943,7.6474493880907275,7.662702837699017,9.756872923932715,7.3790437358773815,6.923183417652358,9.396826313917511,8.515297056063629,4.665280893467477,7.73663150356949,6.918559512031969,3.2625344339018856,4.756178960818595,6.0870783674142395,3.2222819759525074,6.4503694514499585
2012-09-01,7.9232953146424,3.639435423909541,5.567422552820825,6.3517804,5.759899,7.3217072,6.090195765978618,5.851945898253356,6.851003477771303,6.367024948103349,5.859530788601223,6.796846738025395,8.158130229562081,3.9146897911377208,5.854673329257036,7.361456105723825,2.9318846884569116,3.7740162502319223,6.276860184494825,2.8266846846604885,5.183506584877269
2012-10-01,7.128754310402981,4.424901755765264,5.743559029990395,4.9777794,4.2528286,4.5571647,4.106101694836118,3.4947336741396353,3.2152633555235064,4.6993615044464985,3.881049172676721,3.3879378050625997,7.155146637841178,4.072654589812285,4.557405735920591,6.682433494595717,3.120691783150463,3.327978492624172,5.627345948966213,2.9744167440985865,4.363116082538603
2012-11-01,5.747220996170344,4.206540025456245,4.74662298192042,3.0469406,2.3087587,2.0043752,2.4733056385074152,1.6128296132087356,1.216544499928893,2.9280024353717877,2.06161538352041,1.452138348499148,5.653943136762946,3.5066701539001097,3.5789119571438714,4.736524986994356,2.7023834424882502,2.509588306492229,4.171205483089774,2.574761168019188,3.3710009933223097
2012-12-01,3.816568619596949,2.24862934229743,1.5774436662237958,1.4083124,0.855211,0.54988295,1.7430982418524732,1.0296452094450066,0.7832214590249014,2.2119647713531347,1.3359981750754713,0.9544381909281787,3.946234490437679,2.1371253039825535,1.5796975993547164,2.823134264675909,1.0330919585504972,0.4758366414309259,2.7184118579192607,1.0096621390066696,0.7731655417020106
2013-01-01,3.4695948924181796,1.6912157143990245,1.1131710620680446,0.95883113,0.46133986,0.21142025,1.7179162476008427,0.9569726681703761,0.6632688513511238,2.0913764159472836,1.1129510223683254,0.7802217113678295,3.5208663111533545,1.6485606995742972,1.1253253774660943,2.880761254075178,1.0811300506571915,0.32137476152271766,2.5411969558135685,0.895801172469025,0.5235035148328765
2013-02-01,3.9014711746969586,1.7371263591019614,1.0748637762745674,1.3401331,0.60460836,0.20654885,2.152136207446521,1.2121308941518654,0.8518696662977425,2.364812001846479,1.353682518340031,0.9108501378228363,3.8423688499002138,1.6698695988470633,1.100855082386913,3.797469270270027,1.5096002470398608,0.3109932855824986,3.1250192677956288,1.1026065303708592,0.46278628131071686
2013-03-01,4.720453966189974,2.1972432201545176,1.3505284439887482,1.9209894,0.9423422,0.4164666,3.039317793302513,1.9863888894906314,1.4479225681171501,3.0895749597277904,1.9558497668935835,1.2842273944162415,4.74716208256389,2.090816325348416,1.381991527261731,4.793600319708203,1.8894139635060951,0.36209784596955064,3.885113102578535,1.3653228309182115,0.4426024214815642
2013-04-01,6.211288301412639,3.1998735003254186,1.9339322551982103,3.0346556,1.987615,1.2275178,5.604170718676062,4.85570771022648,4.145191167281624,5.2764306087133575,4.546896774269751,3.4855630560513307,6.430647203580877,3.1709732535903883,1.9988234149804247,6.341571554724169,2.6651572279014757,0.5910036432512308,5.230960300302508,2.1244283520878087,0.7889195902380491
2013-05-01,7.688568852804079,4.5268338384131575,4.107043583777597,4.9495006,4.767153,4.147863,7.7117967085701835,8.061570059781076,8.394820343210679,7.521511317485383,8.176846737128018,9.396955706157312,8.169758178510326,4.551269789350274,4.09385571901406,8.314853265153086,3.8630526335796276,1.5211685416310619,6.900102738753071,3.2083458437365784,2.1544550225785484
2013-06-01,8.6750319478521,6.7019606637286255,9.898677253543054,6.073048,6.961368,7.8935957,8.374215023141213,9.698481156025842,11.027380022529202,7.823445747621819,9.2419189248417,11.443680337067205,9.263257808494846,6.374095185731563,7.844752468745158,9.467473516320144,5.299198964874551,4.437259014890916,7.976066753767567,4.828937708713885,5.818122005896202
2013-07-01,8.584322063808285,7.776993687851289,11.770634154000774,6.872409,8.030771,9.457904,8.446293728741436,10.015568407021838,11.976292865025808,7.760125666793213,8.880906412247011,11.512400835111253,9.180058820389174,7.154729981513772,9.291542883438305,9.581195139812296,6.319463460566075,6.307703328267175,7.929049387248312,5.897573982816813,7.972461420864421
2013-08-01,8.767871026687288,6.9183514621389675,11.119783357422712,6.9565263,7.5947843,9.5698,7.77312971624436,9.079992961915991,10.796513462706018,7.367553760626626,8.49139719236895,10.91583650512686,9.216290155048835,6.597476143434346,8.562973131595772,9.500079649126427,5.683940273442945,5.986949277957271,7.622880344379085,5.319129339983068,7.526879426508345
2013-09-01,8.050555670019216,5.918522627598777,9.296119752004062,6.086384,5.8865557,7.4494796,6.121849941264796,6.202623323166404,7.436335383465369,6.439338762894129,6.339394438851907,7.626583646736884,8.241833021781856,5.689053005258133,7.41164474941528,8.39765167880857,4.568038588380364,5.2415098082003775,6.84857065331582,4.404602199603502,6.66525931488928
2013-10-01,7.097273498487998,4.825105239982483,6.868464501631784,4.907758,3.843833,4.4535713,4.236539355228057,3.742328284289156,3.599954083240113,4.895440884086927,4.237843020445888,3.9658010931203633,7.054995569390525,4.746273124570306,5.704052468196791,6.970760854167422,3.6279933822005064,4.067906453011143,5.928250397854143,3.69174453399055,5.512192479402929
2013-11-01,6.022002453737521,4.11046164292727,4.678995913090345,3.1168597,2.2073221,1.9957896,2.706309242797124,1.6607159127671902,1.1350748952976668,3.127468238480931,1.8672778684598246,1.2728551334341116,5.885794278640401,3.680901084480944,3.7295587286241143,5.565906530917799,2.68575328190733,2.404964710623232,4.926814093086093,2.8029307574085762,3.5254914430417004
2013-12-01,4.1925513639812735,2.066795789420622,1.4653960437193254,,,,1.9317288549362586,0.9328374091363871,0.6441754725178717,2.2561276986056553,1.0336274809554513,0.7641033422146303,4.099410345705186,1.9326887161079855,1.4447966608005336,3.5608485516651323,1.117471832895879,0.450299971769171,3.260663021901697,1.1057106118667004,0.7354901140937292
