Ensemble,Site,param,value,Category
LHC0232,OSBS,n_baseflow,1.071508723,Top10
LHC0236,OSBS,n_baseflow,1.72334199,Top10
LHC0245,OSBS,n_baseflow,1.78635452,Top10
LHC0246,OSBS,n_baseflow,1.797686996,Top10
LHC0248,OSBS,n_baseflow,1.88231277,Top10
LHC0278,OSBS,n_baseflow,1.160984685,Top10
LHC0331,OSBS,n_baseflow,1.30330513,Top10
LHC0339,OSBS,n_baseflow,1.375347439,Top10
LHC0343,OSBS,n_baseflow,1.761972102,Top10
LHC0359,OSBS,n_baseflow,1.949527947,Top10
LHC0362,OSBS,n_baseflow,1.265146332,Top10
LHC0378,OSBS,n_baseflow,1.942865303,Top10
LHC0005,ORNL,n_baseflow,1.735449166,Top10
LHC0010,ORNL,n_baseflow,1.648278511,Top10
LHC0013,ORNL,n_baseflow,1.238577866,Top10
LHC0038,ORNL,n_baseflow,1.020414711,Top10
LHC0039,ORNL,n_baseflow,1.568958207,Top10
LHC0050,ORNL,n_baseflow,1.398816345,Top10
LHC0051,ORNL,n_baseflow,1.669724006,Top10
LHC0067,ORNL,n_baseflow,1.353363556,Top10
LHC0076,ORNL,n_baseflow,1.573878264,Top10
LHC0101,ORNL,n_baseflow,1.34693095,Top10
LHC0102,ORNL,n_baseflow,1.081145257,Top10
LHC0126,ORNL,n_baseflow,1.967754295,Top10
LHC0157,ORNL,n_baseflow,1.157021535,Top10
LHC0168,ORNL,n_baseflow,1.426102438,Top10
LHC0170,ORNL,n_baseflow,1.611044987,Top10
LHC0190,ORNL,n_baseflow,1.519374132,Top10
LHC0206,ORNL,n_baseflow,1.84531776,Top10
LHC0209,ORNL,n_baseflow,1.925174825,Top10
LHC0212,ORNL,n_baseflow,1.955585004,Top10
LHC0225,ORNL,n_baseflow,1.553483834,Top10
LHC0232,ORNL,n_baseflow,1.071508723,Top10
LHC0240,ORNL,n_baseflow,1.213964532,Top10
LHC0264,ORNL,n_baseflow,1.960542651,Top10
LHC0274,ORNL,n_baseflow,1.902409462,Top10
LHC0283,ORNL,n_baseflow,1.079080337,Top10
LHC0287,ORNL,n_baseflow,1.217845198,Top10
LHC0303,ORNL,n_baseflow,1.311029976,Top10
LHC0310,ORNL,n_baseflow,1.591852647,Top10
LHC0326,ORNL,n_baseflow,1.458823826,Top10
LHC0336,ORNL,n_baseflow,1.642062567,Top10
LHC0338,ORNL,n_baseflow,1.333204367,Top10
LHC0344,ORNL,n_baseflow,1.774282271,Top10
LHC0361,ORNL,n_baseflow,1.823790928,Top10
LHC0390,ORNL,n_baseflow,1.202022323,Top10
LHC0396,ORNL,n_baseflow,1.158177084,Top10
LHC0005,TALL,nstem,0.210929092,Top10
LHC0036,TALL,nstem,0.340018216,Top10
LHC0041,TALL,nstem,0.387956483,Top10
LHC0050,TALL,nstem,0.083752707,Top10
LHC0057,TALL,nstem,0.390098614,Top10
LHC0062,TALL,nstem,0.070215859,Top10
LHC0078,TALL,nstem,0.351123124,Top10
LHC0088,TALL,nstem,0.367188425,Top10
LHC0115,TALL,nstem,0.163477117,Top10
LHC0122,TALL,nstem,0.187887926,Top10
LHC0126,TALL,nstem,0.224015237,Top10
LHC0138,TALL,nstem,0.093428147,Top10
LHC0147,TALL,nstem,0.039173186,Top10
LHC0148,TALL,nstem,0.101818024,Top10
LHC0154,TALL,nstem,0.293767625,Top10
LHC0158,TALL,nstem,0.448995953,Top10
LHC0164,TALL,nstem,0.350546764,Top10
LHC0178,TALL,nstem,0.143863931,Top10
LHC0190,TALL,nstem,0.291713875,Top10
LHC0193,TALL,nstem,0.229396545,Top10
LHC0194,TALL,nstem,0.438879829,Top10
LHC0214,TALL,nstem,0.118051196,Top10
LHC0221,TALL,nstem,0.360838435,Top10
LHC0224,TALL,nstem,0.396173378,Top10
LHC0232,TALL,nstem,0.264694634,Top10
LHC0240,TALL,nstem,0.451141096,Top10
LHC0246,TALL,nstem,0.068558381,Top10
LHC0248,TALL,nstem,0.106620581,Top10
LHC0253,TALL,nstem,0.258732492,Top10
LHC0278,TALL,nstem,0.252135644,Top10
LHC0323,TALL,nstem,0.27210832,Top10
LHC0331,TALL,nstem,0.24473117,Top10
LHC0337,TALL,nstem,0.092199933,Top10
LHC0339,TALL,nstem,0.175061019,Top10
LHC0359,TALL,nstem,0.411044495,Top10
LHC0362,TALL,nstem,0.054662788,Top10
LHC0365,TALL,nstem,0.352994051,Top10
LHC0005,OSBS,nstem,0.210929092,Top10
LHC0030,OSBS,nstem,0.061361556,Top10
LHC0036,OSBS,nstem,0.340018216,Top10
LHC0039,OSBS,nstem,0.137514136,Top10
LHC0053,OSBS,nstem,0.186231444,Top10
LHC0057,OSBS,nstem,0.390098614,Top10
LHC0078,OSBS,nstem,0.351123124,Top10
LHC0088,OSBS,nstem,0.367188425,Top10
LHC0094,OSBS,nstem,0.135360334,Top10
LHC0115,OSBS,nstem,0.163477117,Top10
LHC0119,OSBS,nstem,0.356300948,Top10
LHC0126,OSBS,nstem,0.224015237,Top10
LHC0138,OSBS,nstem,0.093428147,Top10
LHC0140,OSBS,nstem,0.40142938,Top10
LHC0147,OSBS,nstem,0.039173186,Top10
LHC0148,OSBS,nstem,0.101818024,Top10
LHC0154,OSBS,nstem,0.293767625,Top10
LHC0164,OSBS,nstem,0.350546764,Top10
LHC0177,OSBS,nstem,0.470670192,Top10
LHC0181,OSBS,nstem,0.05070381,Top10
LHC0190,OSBS,nstem,0.291713875,Top10
LHC0193,OSBS,nstem,0.229396545,Top10
LHC0194,OSBS,nstem,0.438879829,Top10
LHC0214,OSBS,nstem,0.118051196,Top10
LHC0224,OSBS,nstem,0.396173378,Top10
LHC0232,OSBS,nstem,0.264694634,Top10
LHC0236,OSBS,nstem,0.49803487,Top10
LHC0245,OSBS,nstem,0.310651493,Top10
LHC0246,OSBS,nstem,0.068558381,Top10
LHC0248,OSBS,nstem,0.106620581,Top10
LHC0278,OSBS,nstem,0.252135644,Top10
LHC0331,OSBS,nstem,0.24473117,Top10
LHC0339,OSBS,nstem,0.175061019,Top10
LHC0343,OSBS,nstem,0.327737919,Top10
LHC0359,OSBS,nstem,0.411044495,Top10
LHC0362,OSBS,nstem,0.054662788,Top10
LHC0378,OSBS,nstem,0.308376439,Top10
LHC0005,ORNL,nstem,0.210929092,Top10
LHC0010,ORNL,nstem,0.212348434,Top10
LHC0013,ORNL,nstem,0.421140148,Top10
LHC0038,ORNL,nstem,0.11342877,Top10
LHC0039,ORNL,nstem,0.137514136,Top10
LHC0050,ORNL,nstem,0.083752707,Top10
LHC0051,ORNL,nstem,0.353199712,Top10
LHC0067,ORNL,nstem,0.276934647,Top10
LHC0076,ORNL,nstem,0.492854462,Top10
LHC0101,ORNL,nstem,0.166194296,Top10
LHC0102,ORNL,nstem,0.475945594,Top10
LHC0126,ORNL,nstem,0.224015237,Top10
LHC0157,ORNL,nstem,0.261907902,Top10
LHC0168,ORNL,nstem,0.101479151,Top10
LHC0170,ORNL,nstem,0.322828902,Top10
LHC0190,ORNL,nstem,0.291713875,Top10
LHC0206,ORNL,nstem,0.405485054,Top10
LHC0209,ORNL,nstem,0.442888029,Top10
LHC0212,ORNL,nstem,0.074215706,Top10
LHC0225,ORNL,nstem,0.150565134,Top10
LHC0232,ORNL,nstem,0.264694634,Top10
LHC0240,ORNL,nstem,0.451141096,Top10
LHC0264,ORNL,nstem,0.145289021,Top10
LHC0274,ORNL,nstem,0.227072014,Top10
LHC0283,ORNL,nstem,0.340748044,Top10
LHC0287,ORNL,nstem,0.461171834,Top10
LHC0303,ORNL,nstem,0.383712168,Top10
LHC0310,ORNL,nstem,0.416885553,Top10
LHC0326,ORNL,nstem,0.294906245,Top10
LHC0336,ORNL,nstem,0.110652865,Top10
LHC0338,ORNL,nstem,0.345872272,Top10
LHC0344,ORNL,nstem,0.13619745,Top10
LHC0361,ORNL,nstem,0.314590389,Top10
LHC0390,ORNL,nstem,0.26354519,Top10
LHC0396,ORNL,nstem,0.466982489,Top10
LHC0005,TALL,leafcn,26.35683058,Top10
LHC0036,TALL,leafcn,21.48737768,Top10
LHC0041,TALL,leafcn,18.83777877,Top10
LHC0050,TALL,leafcn,20.46413769,Top10
LHC0057,TALL,leafcn,22.60114961,Top10
LHC0062,TALL,leafcn,18.33222497,Top10
LHC0078,TALL,leafcn,30.03950931,Top10
LHC0088,TALL,leafcn,24.08644579,Top10
LHC0115,TALL,leafcn,22.36463444,Top10
LHC0122,TALL,leafcn,25.89521707,Top10
LHC0126,TALL,leafcn,25.82153119,Top10
LHC0138,TALL,leafcn,29.17767336,Top10
LHC0147,TALL,leafcn,26.38386567,Top10
LHC0148,TALL,leafcn,17.22322973,Top10
LHC0154,TALL,leafcn,16.76893461,Top10
LHC0158,TALL,leafcn,19.9152784,Top10
LHC0164,TALL,leafcn,30.35418694,Top10
LHC0178,TALL,leafcn,20.67397134,Top10
LHC0190,TALL,leafcn,24.26747628,Top10
LHC0193,TALL,leafcn,28.69409644,Top10
LHC0194,TALL,leafcn,22.2423919,Top10
LHC0214,TALL,leafcn,26.87891281,Top10
LHC0221,TALL,leafcn,22.08799584,Top10
LHC0224,TALL,leafcn,18.13556826,Top10
LHC0232,TALL,leafcn,29.43711355,Top10
LHC0240,TALL,leafcn,25.31077288,Top10
LHC0246,TALL,leafcn,21.19780473,Top10
LHC0248,TALL,leafcn,20.51513678,Top10
LHC0253,TALL,leafcn,24.79805078,Top10
LHC0278,TALL,leafcn,21.40329537,Top10
LHC0323,TALL,leafcn,20.79923015,Top10
LHC0331,TALL,leafcn,19.85631633,Top10
LHC0337,TALL,leafcn,27.2684841,Top10
LHC0339,TALL,leafcn,22.18623168,Top10
LHC0359,TALL,leafcn,27.81557778,Top10
LHC0362,TALL,leafcn,19.06306221,Top10
LHC0365,TALL,leafcn,17.56519709,Top10
LHC0005,OSBS,leafcn,26.35683058,Top10
LHC0030,OSBS,leafcn,19.29075236,Top10
LHC0036,OSBS,leafcn,21.48737768,Top10
LHC0039,OSBS,leafcn,21.9122914,Top10
LHC0053,OSBS,leafcn,27.23440655,Top10
LHC0057,OSBS,leafcn,22.60114961,Top10
LHC0078,OSBS,leafcn,30.03950931,Top10
LHC0088,OSBS,leafcn,24.08644579,Top10
LHC0094,OSBS,leafcn,27.49557612,Top10
LHC0115,OSBS,leafcn,22.36463444,Top10
LHC0119,OSBS,leafcn,27.19435829,Top10
LHC0126,OSBS,leafcn,25.82153119,Top10
LHC0138,OSBS,leafcn,29.17767336,Top10
LHC0140,OSBS,leafcn,16.74442899,Top10
LHC0147,OSBS,leafcn,26.38386567,Top10
LHC0148,OSBS,leafcn,17.22322973,Top10
LHC0154,OSBS,leafcn,16.76893461,Top10
LHC0164,OSBS,leafcn,30.35418694,Top10
LHC0177,OSBS,leafcn,19.69443867,Top10
LHC0181,OSBS,leafcn,25.72319225,Top10
LHC0190,OSBS,leafcn,24.26747628,Top10
LHC0193,OSBS,leafcn,28.69409644,Top10
LHC0194,OSBS,leafcn,22.2423919,Top10
LHC0214,OSBS,leafcn,26.87891281,Top10
LHC0224,OSBS,leafcn,18.13556826,Top10
LHC0232,OSBS,leafcn,29.43711355,Top10
LHC0236,OSBS,leafcn,27.34756536,Top10
LHC0245,OSBS,leafcn,18.78355336,Top10
LHC0246,OSBS,leafcn,21.19780473,Top10
LHC0248,OSBS,leafcn,20.51513678,Top10
LHC0278,OSBS,leafcn,21.40329537,Top10
LHC0331,OSBS,leafcn,19.85631633,Top10
LHC0339,OSBS,leafcn,22.18623168,Top10
LHC0343,OSBS,leafcn,25.33515673,Top10
LHC0359,OSBS,leafcn,27.81557778,Top10
LHC0362,OSBS,leafcn,19.06306221,Top10
LHC0378,OSBS,leafcn,28.82339876,Top10
LHC0005,ORNL,leafcn,65.18360484,Top10
LHC0010,ORNL,leafcn,44.93111779,Top10
LHC0013,ORNL,leafcn,44.36399466,Top10
LHC0038,ORNL,leafcn,72.0314981,Top10
LHC0039,ORNL,leafcn,54.19172611,Top10
LHC0050,ORNL,leafcn,50.61026821,Top10
LHC0051,ORNL,leafcn,46.97748273,Top10
LHC0067,ORNL,leafcn,55.68909281,Top10
LHC0076,ORNL,leafcn,66.22150493,Top10
LHC0101,ORNL,leafcn,58.39267301,Top10
LHC0102,ORNL,leafcn,69.8641893,Top10
LHC0126,ORNL,leafcn,63.85974523,Top10
LHC0157,ORNL,leafcn,72.91799486,Top10
LHC0168,ORNL,leafcn,65.39437562,Top10
LHC0170,ORNL,leafcn,71.73400621,Top10
LHC0190,ORNL,leafcn,60.01638093,Top10
LHC0206,ORNL,leafcn,42.3117333,Top10
LHC0209,ORNL,leafcn,57.59395568,Top10
LHC0212,ORNL,leafcn,41.82431796,Top10
LHC0225,ORNL,leafcn,42.11027489,Top10
LHC0232,ORNL,leafcn,72.80151426,Top10
LHC0240,ORNL,leafcn,62.59657863,Top10
LHC0264,ORNL,leafcn,64.11886505,Top10
LHC0274,ORNL,leafcn,44.73083224,Top10
LHC0283,ORNL,leafcn,56.22617495,Top10
LHC0287,ORNL,leafcn,56.02523996,Top10
LHC0303,ORNL,leafcn,40.8367869,Top10
LHC0310,ORNL,leafcn,61.29167402,Top10
LHC0326,ORNL,leafcn,58.24391635,Top10
LHC0336,ORNL,leafcn,74.12317086,Top10
LHC0338,ORNL,leafcn,65.80991218,Top10
LHC0344,ORNL,leafcn,54.57776144,Top10
LHC0361,ORNL,leafcn,51.62667258,Top10
LHC0390,ORNL,leafcn,48.90861492,Top10
LHC0396,ORNL,leafcn,51.98865869,Top10
LHC0005,TALL,stem_leaf,2.415368921,Top10
LHC0036,TALL,stem_leaf,2.695048927,Top10
LHC0041,TALL,stem_leaf,2.734303618,Top10
LHC0050,TALL,stem_leaf,2.72694836,Top10
LHC0057,TALL,stem_leaf,2.341459187,Top10
LHC0062,TALL,stem_leaf,2.035745817,Top10
LHC0078,TALL,stem_leaf,2.63880661,Top10
LHC0088,TALL,stem_leaf,2.58178921,Top10
LHC0115,TALL,stem_leaf,2.11003356,Top10
LHC0122,TALL,stem_leaf,1.860292758,Top10
LHC0126,TALL,stem_leaf,2.707200142,Top10
LHC0138,TALL,stem_leaf,2.621881418,Top10
LHC0147,TALL,stem_leaf,2.652079985,Top10
LHC0148,TALL,stem_leaf,2.134295173,Top10
LHC0154,TALL,stem_leaf,2.428995342,Top10
LHC0158,TALL,stem_leaf,2.051152513,Top10
LHC0164,TALL,stem_leaf,2.33558711,Top10
LHC0178,TALL,stem_leaf,2.413453814,Top10
LHC0190,TALL,stem_leaf,2.056904543,Top10
LHC0193,TALL,stem_leaf,2.078384959,Top10
LHC0194,TALL,stem_leaf,1.89022282,Top10
LHC0214,TALL,stem_leaf,1.936561371,Top10
LHC0221,TALL,stem_leaf,2.072798527,Top10
LHC0224,TALL,stem_leaf,1.943479268,Top10
LHC0232,TALL,stem_leaf,2.664399375,Top10
LHC0240,TALL,stem_leaf,2.374514872,Top10
LHC0246,TALL,stem_leaf,2.028455592,Top10
LHC0248,TALL,stem_leaf,2.205958962,Top10
LHC0253,TALL,stem_leaf,2.554827163,Top10
LHC0278,TALL,stem_leaf,2.005082308,Top10
LHC0323,TALL,stem_leaf,2.531407529,Top10
LHC0331,TALL,stem_leaf,1.845144847,Top10
LHC0337,TALL,stem_leaf,2.05397293,Top10
LHC0339,TALL,stem_leaf,2.295847575,Top10
LHC0359,TALL,stem_leaf,1.882337182,Top10
LHC0362,TALL,stem_leaf,2.19366363,Top10
LHC0365,TALL,stem_leaf,2.607488438,Top10
LHC0005,OSBS,stem_leaf,2.415368921,Top10
LHC0030,OSBS,stem_leaf,2.181689916,Top10
LHC0036,OSBS,stem_leaf,2.695048927,Top10
LHC0039,OSBS,stem_leaf,2.293906724,Top10
LHC0053,OSBS,stem_leaf,2.197251378,Top10
LHC0057,OSBS,stem_leaf,2.341459187,Top10
LHC0078,OSBS,stem_leaf,2.63880661,Top10
LHC0088,OSBS,stem_leaf,2.58178921,Top10
LHC0094,OSBS,stem_leaf,2.222396123,Top10
LHC0115,OSBS,stem_leaf,2.11003356,Top10
LHC0119,OSBS,stem_leaf,2.082515292,Top10
LHC0126,OSBS,stem_leaf,2.707200142,Top10
LHC0138,OSBS,stem_leaf,2.621881418,Top10
LHC0140,OSBS,stem_leaf,2.756691772,Top10
LHC0147,OSBS,stem_leaf,2.652079985,Top10
LHC0148,OSBS,stem_leaf,2.134295173,Top10
LHC0154,OSBS,stem_leaf,2.428995342,Top10
LHC0164,OSBS,stem_leaf,2.33558711,Top10
LHC0177,OSBS,stem_leaf,2.436244781,Top10
LHC0181,OSBS,stem_leaf,2.265597591,Top10
LHC0190,OSBS,stem_leaf,2.056904543,Top10
LHC0193,OSBS,stem_leaf,2.078384959,Top10
LHC0194,OSBS,stem_leaf,1.89022282,Top10
LHC0214,OSBS,stem_leaf,1.936561371,Top10
LHC0224,OSBS,stem_leaf,1.943479268,Top10
LHC0232,OSBS,stem_leaf,2.664399375,Top10
LHC0236,OSBS,stem_leaf,2.563784897,Top10
LHC0245,OSBS,stem_leaf,2.092742197,Top10
LHC0246,OSBS,stem_leaf,2.028455592,Top10
LHC0248,OSBS,stem_leaf,2.205958962,Top10
LHC0278,OSBS,stem_leaf,2.005082308,Top10
LHC0331,OSBS,stem_leaf,1.845144847,Top10
LHC0339,OSBS,stem_leaf,2.295847575,Top10
LHC0343,OSBS,stem_leaf,2.525827728,Top10
LHC0359,OSBS,stem_leaf,1.882337182,Top10
LHC0362,OSBS,stem_leaf,2.19366363,Top10
LHC0378,OSBS,stem_leaf,2.721250566,Top10
LHC0005,ORNL,stem_leaf,2.415368921,Top10
LHC0010,ORNL,stem_leaf,2.701912877,Top10
LHC0013,ORNL,stem_leaf,2.065866809,Top10
LHC0038,ORNL,stem_leaf,2.303538267,Top10
LHC0039,ORNL,stem_leaf,2.293906724,Top10
LHC0050,ORNL,stem_leaf,2.72694836,Top10
LHC0051,ORNL,stem_leaf,2.552413185,Top10
LHC0067,ORNL,stem_leaf,2.018844217,Top10
LHC0076,ORNL,stem_leaf,2.680433388,Top10
LHC0101,ORNL,stem_leaf,2.571171319,Top10
LHC0102,ORNL,stem_leaf,2.479213004,Top10
LHC0126,ORNL,stem_leaf,2.707200142,Top10
LHC0157,ORNL,stem_leaf,2.471752438,Top10
LHC0168,ORNL,stem_leaf,2.27985649,Top10
LHC0170,ORNL,stem_leaf,1.993704239,Top10
LHC0190,ORNL,stem_leaf,2.056904543,Top10
LHC0206,ORNL,stem_leaf,2.751403886,Top10
LHC0209,ORNL,stem_leaf,2.268196754,Top10
LHC0212,ORNL,stem_leaf,2.161194824,Top10
LHC0225,ORNL,stem_leaf,2.229840866,Top10
LHC0232,ORNL,stem_leaf,2.664399375,Top10
LHC0240,ORNL,stem_leaf,2.374514872,Top10
LHC0264,ORNL,stem_leaf,2.737727071,Top10
LHC0274,ORNL,stem_leaf,2.463916646,Top10
LHC0283,ORNL,stem_leaf,2.262823498,Top10
LHC0287,ORNL,stem_leaf,1.953058103,Top10
LHC0303,ORNL,stem_leaf,2.513637734,Top10
LHC0310,ORNL,stem_leaf,2.083955569,Top10
LHC0326,ORNL,stem_leaf,2.157701254,Top10
LHC0336,ORNL,stem_leaf,2.0354331,Top10
LHC0338,ORNL,stem_leaf,2.3338603,Top10
LHC0344,ORNL,stem_leaf,1.890982736,Top10
LHC0361,ORNL,stem_leaf,2.221097798,Top10
LHC0390,ORNL,stem_leaf,2.244486141,Top10
LHC0396,ORNL,stem_leaf,2.332122912,Top10
LHC0005,TALL,froot_leaf,1.251775279,Top10
LHC0036,TALL,froot_leaf,1.577429732,Top10
LHC0041,TALL,froot_leaf,1.627857917,Top10
LHC0050,TALL,froot_leaf,1.476809493,Top10
LHC0057,TALL,froot_leaf,1.520375278,Top10
LHC0062,TALL,froot_leaf,1.768981642,Top10
LHC0078,TALL,froot_leaf,1.65784668,Top10
LHC0088,TALL,froot_leaf,1.714065217,Top10
LHC0115,TALL,froot_leaf,1.580702687,Top10
LHC0122,TALL,froot_leaf,1.4936454,Top10
LHC0126,TALL,froot_leaf,1.637849795,Top10
LHC0138,TALL,froot_leaf,1.518727763,Top10
LHC0147,TALL,froot_leaf,1.480719892,Top10
LHC0148,TALL,froot_leaf,1.707084935,Top10
LHC0154,TALL,froot_leaf,1.204651916,Top10
LHC0158,TALL,froot_leaf,1.210896662,Top10
LHC0164,TALL,froot_leaf,1.274641274,Top10
LHC0178,TALL,froot_leaf,1.439085512,Top10
LHC0190,TALL,froot_leaf,1.275632032,Top10
LHC0193,TALL,froot_leaf,1.710393458,Top10
LHC0194,TALL,froot_leaf,1.369925387,Top10
LHC0214,TALL,froot_leaf,1.647291415,Top10
LHC0221,TALL,froot_leaf,1.372540704,Top10
LHC0224,TALL,froot_leaf,1.552267555,Top10
LHC0232,TALL,froot_leaf,1.511728058,Top10
LHC0240,TALL,froot_leaf,1.633611211,Top10
LHC0246,TALL,froot_leaf,1.483162792,Top10
LHC0248,TALL,froot_leaf,1.711842623,Top10
LHC0253,TALL,froot_leaf,1.546579002,Top10
LHC0278,TALL,froot_leaf,1.289644456,Top10
LHC0323,TALL,froot_leaf,1.410584388,Top10
LHC0331,TALL,froot_leaf,1.609229045,Top10
LHC0337,TALL,froot_leaf,1.440927206,Top10
LHC0339,TALL,froot_leaf,1.573320484,Top10
LHC0359,TALL,froot_leaf,1.462903281,Top10
LHC0362,TALL,froot_leaf,1.383725351,Top10
LHC0365,TALL,froot_leaf,1.546282708,Top10
LHC0005,OSBS,froot_leaf,1.251775279,Top10
LHC0030,OSBS,froot_leaf,1.279185246,Top10
LHC0036,OSBS,froot_leaf,1.577429732,Top10
LHC0039,OSBS,froot_leaf,1.273368407,Top10
LHC0053,OSBS,froot_leaf,1.633403549,Top10
LHC0057,OSBS,froot_leaf,1.520375278,Top10
LHC0078,OSBS,froot_leaf,1.65784668,Top10
LHC0088,OSBS,froot_leaf,1.714065217,Top10
LHC0094,OSBS,froot_leaf,1.786258778,Top10
LHC0115,OSBS,froot_leaf,1.580702687,Top10
LHC0119,OSBS,froot_leaf,1.525432217,Top10
LHC0126,OSBS,froot_leaf,1.637849795,Top10
LHC0138,OSBS,froot_leaf,1.518727763,Top10
LHC0140,OSBS,froot_leaf,1.350716085,Top10
LHC0147,OSBS,froot_leaf,1.480719892,Top10
LHC0148,OSBS,froot_leaf,1.707084935,Top10
LHC0154,OSBS,froot_leaf,1.204651916,Top10
LHC0164,OSBS,froot_leaf,1.274641274,Top10
LHC0177,OSBS,froot_leaf,1.287293919,Top10
LHC0181,OSBS,froot_leaf,1.793281491,Top10
LHC0190,OSBS,froot_leaf,1.275632032,Top10
LHC0193,OSBS,froot_leaf,1.710393458,Top10
LHC0194,OSBS,froot_leaf,1.369925387,Top10
LHC0214,OSBS,froot_leaf,1.647291415,Top10
LHC0224,OSBS,froot_leaf,1.552267555,Top10
LHC0232,OSBS,froot_leaf,1.511728058,Top10
LHC0236,OSBS,froot_leaf,1.676583099,Top10
LHC0245,OSBS,froot_leaf,1.722540848,Top10
LHC0246,OSBS,froot_leaf,1.483162792,Top10
LHC0248,OSBS,froot_leaf,1.711842623,Top10
LHC0278,OSBS,froot_leaf,1.289644456,Top10
LHC0331,OSBS,froot_leaf,1.609229045,Top10
LHC0339,OSBS,froot_leaf,1.573320484,Top10
LHC0343,OSBS,froot_leaf,1.394658149,Top10
LHC0359,OSBS,froot_leaf,1.462903281,Top10
LHC0362,OSBS,froot_leaf,1.383725351,Top10
LHC0378,OSBS,froot_leaf,1.611589691,Top10
LHC0005,ORNL,froot_leaf,1.251775279,Top10
LHC0010,ORNL,froot_leaf,1.395024275,Top10
LHC0013,ORNL,froot_leaf,1.399449222,Top10
LHC0038,ORNL,froot_leaf,1.645554919,Top10
LHC0039,ORNL,froot_leaf,1.273368407,Top10
LHC0050,ORNL,froot_leaf,1.476809493,Top10
LHC0051,ORNL,froot_leaf,1.57593026,Top10
LHC0067,ORNL,froot_leaf,1.243725972,Top10
LHC0076,ORNL,froot_leaf,1.549839759,Top10
LHC0101,ORNL,froot_leaf,1.770612081,Top10
LHC0102,ORNL,froot_leaf,1.308106138,Top10
LHC0126,ORNL,froot_leaf,1.637849795,Top10
LHC0157,ORNL,froot_leaf,1.203622561,Top10
LHC0168,ORNL,froot_leaf,1.671766523,Top10
LHC0170,ORNL,froot_leaf,1.553677757,Top10
LHC0190,ORNL,froot_leaf,1.275632032,Top10
LHC0206,ORNL,froot_leaf,1.749677676,Top10
LHC0209,ORNL,froot_leaf,1.26616001,Top10
LHC0212,ORNL,froot_leaf,1.629059124,Top10
LHC0225,ORNL,froot_leaf,1.795510797,Top10
LHC0232,ORNL,froot_leaf,1.511728058,Top10
LHC0240,ORNL,froot_leaf,1.633611211,Top10
LHC0264,ORNL,froot_leaf,1.229259917,Top10
LHC0274,ORNL,froot_leaf,1.533195929,Top10
LHC0283,ORNL,froot_leaf,1.78800341,Top10
LHC0287,ORNL,froot_leaf,1.62737539,Top10
LHC0303,ORNL,froot_leaf,1.461146562,Top10
LHC0310,ORNL,froot_leaf,1.473618721,Top10
LHC0326,ORNL,froot_leaf,1.414518732,Top10
LHC0336,ORNL,froot_leaf,1.595543075,Top10
LHC0338,ORNL,froot_leaf,1.758756644,Top10
LHC0344,ORNL,froot_leaf,1.644080244,Top10
LHC0361,ORNL,froot_leaf,1.556829969,Top10
LHC0390,ORNL,froot_leaf,1.557840468,Top10
LHC0396,ORNL,froot_leaf,1.322902315,Top10
LHC0005,TALL,FUN_fracfixers,0.908278865,Top10
LHC0036,TALL,FUN_fracfixers,0.998581047,Top10
LHC0041,TALL,FUN_fracfixers,0.64982665,Top10
LHC0050,TALL,FUN_fracfixers,0.371486552,Top10
LHC0057,TALL,FUN_fracfixers,0.329940446,Top10
LHC0062,TALL,FUN_fracfixers,0.79292521,Top10
LHC0078,TALL,FUN_fracfixers,0.942677845,Top10
LHC0088,TALL,FUN_fracfixers,0.216550232,Top10
LHC0115,TALL,FUN_fracfixers,0.787429503,Top10
LHC0122,TALL,FUN_fracfixers,0.537685386,Top10
LHC0126,TALL,FUN_fracfixers,0.606088402,Top10
LHC0138,TALL,FUN_fracfixers,0.29282295,Top10
LHC0147,TALL,FUN_fracfixers,0.643340379,Top10
LHC0148,TALL,FUN_fracfixers,0.615101055,Top10
LHC0154,TALL,FUN_fracfixers,0.810818755,Top10
LHC0158,TALL,FUN_fracfixers,0.575703649,Top10
LHC0164,TALL,FUN_fracfixers,0.256751916,Top10
LHC0178,TALL,FUN_fracfixers,0.954600715,Top10
LHC0190,TALL,FUN_fracfixers,0.715230917,Top10
LHC0193,TALL,FUN_fracfixers,0.416091903,Top10
LHC0194,TALL,FUN_fracfixers,0.660863898,Top10
LHC0214,TALL,FUN_fracfixers,0.341576055,Top10
LHC0221,TALL,FUN_fracfixers,0.90444232,Top10
LHC0224,TALL,FUN_fracfixers,0.770306771,Top10
LHC0232,TALL,FUN_fracfixers,0.67725756,Top10
LHC0240,TALL,FUN_fracfixers,0.866367692,Top10
LHC0246,TALL,FUN_fracfixers,0.556389487,Top10
LHC0248,TALL,FUN_fracfixers,0.522004202,Top10
LHC0253,TALL,FUN_fracfixers,0.577523616,Top10
LHC0278,TALL,FUN_fracfixers,0.670058123,Top10
LHC0323,TALL,FUN_fracfixers,0.925824616,Top10
LHC0331,TALL,FUN_fracfixers,0.525391979,Top10
LHC0337,TALL,FUN_fracfixers,0.564201279,Top10
LHC0339,TALL,FUN_fracfixers,0.406553279,Top10
LHC0359,TALL,FUN_fracfixers,0.484394373,Top10
LHC0362,TALL,FUN_fracfixers,0.885151371,Top10
LHC0365,TALL,FUN_fracfixers,0.230153266,Top10
LHC0005,OSBS,FUN_fracfixers,0.908278865,Top10
