time,DEF_OSBS,DEF_TALL,DEF_ORNL,ERA5_OSBS,ERA5_TALL,ERA5_ORNL,GLEAM_OSBS,GLEAM_TALL,GLEAM_ORNL,FLUXCOM_OSBS,FLUXCOM_TALL,FLUXCOM_ORNL,ORNL_OSBS,ORNL_TALL,CAL_ORNL,CAL_OSBS,OSBS_TALL,OSBS_ORNL,TALL_OSBS,CAL_TALL,TALL_ORNL
1982-07-01,126.50365,119.05269,134.41943,126.77990547344808,128.41125722027022,122.82450299173149,92.923387009618,90.69090010080075,92.71782839564383,,,,145.16968,119.13521,137.5994,155.885,126.41121,113.4595,152.82271,124.02562,110.42836
1982-08-01,131.58665,125.60667,136.16905,128.16074529648168,131.5461982240089,122.65844489817663,97.68228531028255,101.79546054910934,100.2001648001486,,,,155.53339,126.99254,142.67635,159.4503,121.94041,116.734116,150.02626,123.95904,112.10635
1982-09-01,113.639435,107.63952,120.85672,126.01280117436507,115.13218456351187,107.72322823999482,93.27004449899111,88.46234493844568,86.79300579141108,,,,128.71281,111.28573,128.57559,129.56114,105.47645,104.64136,129.50832,109.192924,105.325645
1982-10-01,93.52698,82.879524,82.92198,106.00375515657306,86.12547207220366,82.10218576498517,72.21691310329504,67.386975590044,62.87027106030418,,,,101.83629,84.193596,91.43265,94.68827,64.88248,73.46446,100.345955,76.66794,76.892395
1982-11-01,64.551674,57.8146,53.964863,78.9593148061239,59.31045422617906,51.57125697778801,56.56546368436227,48.10404027719466,43.58148856384511,,,,68.203476,62.00785,63.988647,62.980488,53.918495,48.430737,69.311485,55.644768,51.182743
1982-12-01,46.97907,30.803326,23.35097,53.51466194564245,37.649392888699495,31.77809214473826,39.083630484509555,30.374891134187678,27.322204980198507,,,,55.15163,41.55047,46.975006,57.681072,41.093006,33.71203,54.99933,34.992973,26.25689
1983-01-01,41.97073,28.00875,19.957664,47.57505593888562,33.048574336570546,25.531833920953193,34.505545395073646,26.431635912523134,23.545995578814395,,,,53.83729,38.06196,39.910507,60.592625,41.084732,29.191881,52.05827,33.27113,25.1273
1983-02-01,36.06715,20.180132,12.825185,43.73640931700187,26.892295546901277,16.78150774686451,29.903622182624765,21.784698999038152,18.201635344427952,,,,47.07669,22.02715,21.369036,53.90703,26.20802,18.14811,45.083538,23.635288,19.291597
1983-03-01,53.316887,30.379124,16.516844,61.9173761325663,39.04020507386567,25.855515234006234,38.5176618715297,27.823256962994062,21.848204356537167,,,,68.880875,30.925074,25.58306,78.03091,35.90235,16.476173,64.049995,31.644238,18.100355
1983-04-01,72.00968,48.766705,25.713203,86.76859185014926,63.147936206815174,48.31567009430944,60.701069106077796,47.511638099516816,41.989105165923085,,,,84.50937,45.37507,35.763866,96.87863,54.20483,29.25897,83.056435,48.925907,27.754328
1983-05-01,95.53778,72.61549,52.990032,114.0964661546995,89.95267684587967,73.11234279058387,77.90823825479528,65.25041983973124,54.28888190540713,,,,96.70323,66.3045,65.37119,110.768616,74.38607,49.382233,104.848045,69.36005,47.225346
1983-06-01,114.11725,110.59915,111.128685,118.19328574856827,121.60539605884702,111.341478368488,92.21968535594894,91.58582881065504,87.09349133439474,,,,114.88524,100.7934,122.71263,131.4115,109.693405,100.3237,130.4202,105.340515,95.08755
1983-07-01,126.74119,123.48574,134.84067,120.49865138868525,125.9512128446055,125.19217592196661,91.49707828602193,95.22551772888775,96.56316233185849,,,,141.87598,114.80966,133.4782,157.54288,121.511795,108.62074,147.02553,119.18121,109.88307
1983-08-01,126.9877,126.0825,147.74425,136.60110344318684,124.11680627149268,123.88212640607206,106.98688496597298,104.33707865175158,110.54449753431338,,,,135.53755,116.357124,144.89874,153.82645,116.06238,112.19752,153.76189,122.35166,118.61059
1983-09-01,117.369286,103.34621,114.60101,117.89237141399893,90.57992776913427,90.24341161824893,95.71631515540132,89.80165072170367,95.36779144590739,,,,129.70131,110.03293,129.07881,134.71303,91.5111,91.36613,136.15889,101.44945,100.977486
1983-10-01,101.47614,73.924736,60.362247,106.66757855408271,73.99057929483133,70.64692404485606,74.42071143886572,67.98925269054685,71.10790316795472,,,,110.037544,81.55681,86.950356,118.995,67.88615,60.170727,116.427086,72.248184,66.30219
1983-11-01,69.62223,55.324116,45.967236,72.16002845770063,52.95519987860502,48.853238151312205,55.61330113333654,44.82460040714136,43.14240277449377,,,,72.717804,55.984398,61.201527,70.630714,47.53316,47.59031,74.57064,49.425213,44.441406
1983-12-01,50.969673,32.373478,28.981745,56.619058100764526,40.00887265294398,35.90846275997271,41.044843106040936,32.48223425482899,29.47810533320438,,,,64.17359,44.617752,52.71702,67.80234,42.39696,38.3253,61.047806,34.29291,28.00385
1984-01-01,39.411263,20.514482,15.3963,44.14046314895932,22.344029720000496,16.783697043242423,34.28286887743146,20.860603060696572,17.995831302430123,,,,54.23854,30.42545,33.86288,64.74015,34.327618,27.33022,52.185646,28.820967,23.775423
1984-02-01,34.115894,13.536767,10.378834,42.21374326144428,20.704229172341464,10.15212256521315,32.17120942494486,21.91860801311168,17.170922884015695,,,,41.057587,17.847988,18.092167,49.81756,19.112808,10.489303,42.890514,17.049736,12.366679
1984-03-01,52.77394,29.166128,13.125048,66.01960227972677,46.0132124320323,27.427504701378094,42.60105068644377,35.13028529704271,27.624866762228635,,,,60.498245,33.473946,26.487904,73.01627,37.29354,11.341425,63.776295,32.365288,11.804042
1984-04-01,73.40554,45.68104,24.243675,89.85998120919469,60.340700512821265,39.52750297290738,62.24313214075103,45.700420421258805,36.2651111395587,,,,76.764114,46.701733,36.745777,90.80748,55.108917,27.616983,85.27129,48.778175,27.49209
1984-05-01,93.17014,71.08469,43.134018,114.50467191245119,97.48618107671084,77.44208861360734,77.97422587840467,72.6245798262746,56.504098076163196,,,,96.15221,64.6958,47.586254,112.51515,76.43072,44.992657,109.28398,72.238556,44.070503
1984-06-01,115.552956,104.667946,100.16316,122.95935065244404,125.9047949166951,108.08605524771112,96.48673426808807,94.20077984317308,89.2692002242421,,,,126.04121,99.13312,103.24528,143.01067,107.14045,84.62151,139.37772,103.98586,83.935585
1984-07-01,119.12899,123.22457,142.87492,117.10671551260299,118.42874712081573,122.84007791066976,96.32129880978327,101.25750327232105,109.90281705998888,,,,132.46016,117.37184,139.75238,148.49321,119.00483,107.46327,147.81795,122.033264,112.39413
1984-08-01,130.91481,127.65677,139.31844,124.37318878720939,116.06856766261845,122.70354740663655,96.10280531250173,98.1547773047013,99.17155610513241,,,,153.79398,130.16522,143.6393,159.6727,120.32442,114.0495,154.25987,124.705894,113.603355
1984-09-01,115.68028,101.67534,122.29402,125.17721725218105,107.12830591200908,108.21856144593174,95.46511564783987,87.46712430237163,89.89448443642215,,,,130.69221,113.08475,124.82116,137.66669,99.40499,94.65962,139.57117,103.68105,98.339615
1984-10-01,87.138565,72.43314,76.26955,103.02153832480424,80.86515186672366,76.7501953225231,78.39856179393645,68.23572668642285,69.17935434868367,,,,94.15887,77.295715,89.61127,80.08844,58.22714,63.067787,98.19563,67.57963,69.539345
1984-11-01,71.57715,64.1205,57.004128,70.72050146340307,55.95234618743353,50.551401651384026,61.466388027481095,45.14030917465047,42.57025703786773,,,,78.95877,71.93668,73.220406,71.6353,68.19557,56.477802,72.40052,61.699165,52.47417
1984-12-01,49.651237,35.035027,25.785822,56.623957753967964,46.99280125273548,35.796017461017485,42.89523777177459,33.90399058930268,29.20919145803917,,,,56.89603,39.84667,47.768963,57.66675,45.73883,37.202633,53.995415,38.789307,27.350214
1985-01-01,35.895687,25.032362,16.495548,40.841943598282825,30.667061159146602,21.687479310689213,31.315909942002747,25.26255965153492,21.8735241202324,,,,38.98596,29.846897,32.173386,39.3249,33.72167,23.01254,39.562748,29.61593,19.830608
1985-02-01,31.994448,19.41351,14.892416,41.76858293339667,24.659632202283383,17.438694808845018,33.95184738349876,22.45954984249832,17.743397171411658,,,,40.708168,24.932302,27.127886,46.30582,27.840174,23.53635,40.454105,25.573246,25.68765
1985-03-01,45.66354,22.390074,9.873573,55.83145958043704,33.690608506090406,20.802273930469365,38.179906730931044,27.455533257127883,22.94806349463444,,,,57.08071,28.525091,21.509127,64.46653,28.453394,5.38564,57.534363,24.478743,6.64371
1985-04-01,66.077126,48.597908,26.165163,83.7496909964341,69.50408066613107,51.43253396955864,57.834934205840895,51.48053553729638,45.16038798079695,,,,72.299484,44.843178,36.056934,79.24823,55.91494,28.010435,78.259964,51.932842,27.160316
1985-05-01,86.5837,74.35739,68.11895,101.74419951366637,102.22022667350709,88.89253682647323,76.04189123383615,74.9823201562685,67.91009701127503,,,,91.44597,68.360725,65.99862,87.80038,79.5133,54.875935,90.17328,76.74717,58.50707
1985-06-01,101.09925,104.65645,118.64027,104.71160186506127,122.50630509349944,113.84677109013403,84.01879096152089,90.25684462047015,89.22279545061296,,,,115.28419,97.21417,122.434105,109.120186,105.22149,98.21443,113.675835,106.107,96.99119
1985-07-01,117.0675,123.108475,137.29742,110.1286392762914,124.15351751606947,126.9599463522113,89.02323528382541,94.27941959846444,97.06500442782163,,,,135.58812,119.97714,140.8983,122.988174,116.61702,113.66044,127.4399,121.74685,111.47731
1985-08-01,129.45308,125.794914,138.43369,125.53894675793211,115.43254606932742,126.99488952794073,94.95302943257157,97.91216477158011,98.94341831686188,,,,152.16971,126.26584,147.75137,148.58342,109.8632,115.675545,140.5586,116.39114,114.878365
1985-09-01,120.21225,109.081604,114.014824,118.58165365524671,110.77845017561744,111.1319284078197,89.5148439316698,87.203029494223,83.00162249599681,,,,144.30069,109.89132,124.87239,145.72682,99.06709,101.800415,132.87575,101.93678,101.70761
1985-10-01,93.37278,80.369804,69.04859,109.3105160357203,86.69157884363227,89.83608102459257,78.78157388793092,68.85898371710938,72.11488324889957,,,,104.31973,83.041565,89.108665,106.73971,68.85329,68.641304,101.70637,70.58413,77.23839
1985-11-01,77.05077,61.263233,51.937347,79.611621781734,61.36347858198565,53.24190109173812,58.833836527949444,45.50146771385173,45.06217834775897,,,,93.29632,68.62283,69.49517,97.643036,68.77088,54.509823,90.68311,65.26416,54.58221
1985-12-01,54.32643,33.26158,28.699593,59.297698020144054,40.45274359038145,34.080707150131595,39.40341575719432,28.912866966983596,24.8009432961193,,,,59.063435,39.016537,48.156982,69.89791,44.418156,39.700336,64.619934,39.991726,31.62429
1986-01-01,34.841084,19.863676,14.636359,46.12519739012363,25.609238519812724,15.353628330083126,31.146594532453268,21.92354796566727,18.94539521215638,,,,39.665363,21.717974,24.410473,48.86866,29.11581,27.77414,43.027412,27.57002,28.647919
1986-02-01,36.946632,17.725727,9.081816,50.036313092232014,31.791764659554403,15.986085732911063,36.09890184611834,26.929079203728545,21.329444233818855,,,,44.110664,17.762268,16.88058,53.416824,23.74031,11.988882,45.75249,23.99747,14.011969
1986-03-01,52.15234,27.787224,13.198659,62.35630404755113,40.93445857842549,21.50474783292354,37.99157350022991,29.13573648349929,21.330521459513516,,,,59.74737,32.009308,29.911285,69.095184,35.894577,12.724534,62.43992,34.525723,13.7756815
1986-04-01,70.19644,50.866684,33.692726,90.91752130632972,73.15713255666984,51.997370072094824,58.37257534632108,53.14854346876734,45.66917470302605,,,,73.47624,49.76704,41.107304,85.796814,58.47227,31.413658,82.80797,58.183586,33.360317
1986-05-01,85.3628,76.56238,59.64814,101.67831244505899,100.05886090588976,84.13471993735703,81.63126663705677,72.61885157959738,64.25765236956465,,,,88.44646,73.109985,53.854446,99.51943,73.47133,43.03129,106.44519,75.41059,44.7882
1986-06-01,97.49156,102.9361,111.94007,94.29281899744628,109.7585316597004,95.59534835001415,87.50485198556379,82.34619919238149,86.99723129010643,,,,112.95704,103.01967,112.20868,114.11108,101.67365,89.419235,123.01776,99.823616,88.05617
1986-07-01,118.74004,122.40643,131.53662,120.14678876794027,128.31418711423893,125.12077008974262,93.54391182809017,94.28778533332074,102.35443048093131,,,,136.70834,120.84649,132.94405,128.1163,118.266556,107.53953,128.7001,118.772285,110.78478
1986-08-01,120.04612,124.39903,128.94568,118.98612026643407,121.92909126555259,125.82029989084481,99.09630347386567,107.48557762514305,107.10610341901216,,,,136.15614,129.79861,148.32666,118.80506,105.082016,119.0886,121.77417,114.80047,119.17418
1986-09-01,120.97007,99.71962,94.256355,115.09121174017328,100.99487173922913,101.5664017871069,87.55295684473474,86.9576414599208,86.86542161530957,,,,142.9108,112.83875,125.1945,130.72261,89.56677,96.126434,125.21672,92.87893,99.508415
1986-10-01,92.417816,79.03961,80.37733,106.44355378687487,86.53324809728778,79.54599262528585,75.38923386015834,68.47129168657614,67.07192411469411,,,,102.121376,86.798386,96.504364,100.9528,76.46412,78.61775,99.81432,77.21175,80.086494
1986-11-01,70.25909,55.08531,56.647907,79.27185566012074,57.23945072805397,54.48528437898285,55.634426073276096,41.76073639789798,42.69884984227462,,,,77.73947,60.02144,67.00806,75.73534,59.712597,54.65343,74.86853,56.900864,52.690754
1986-12-01,49.2585,31.493858,23.38797,54.27313516469057,35.93701288766391,28.062712341291828,36.862967552312554,25.207744571592325,19.292265278663635,,,,60.747868,41.607048,44.31156,65.47152,45.052876,34.964108,58.94579,38.024223,26.009466
1987-01-01,36.96882,21.099926,13.524491,44.517496467495164,26.653129478286612,18.273592069053045,29.5938494083088,18.844715764580805,15.632803008274944,,,,47.480846,24.786192,26.677486,56.058365,29.485817,22.767654,46.29896,25.119122,19.521769
1987-02-01,38.01263,20.267221,13.399075,48.303597970144565,27.899841163689327,16.788974487209575,34.55878622646195,23.009601667851136,17.86206426907073,,,,52.294888,24.778776,23.83069,61.268154,29.0844,19.479832,48.749752,25.564196,20.945145
1987-03-01,48.340355,29.139803,17.350231,56.33527000578085,39.05737695897452,25.62782358829049,34.62868178354823,26.70143349049721,21.992193713749362,,,,64.57422,37.228176,29.863132,71.922516,38.94918,16.573616,60.256725,33.78568,17.674149
1987-04-01,71.50653,55.002968,33.389446,87.61592946804748,71.21661172776552,52.458716939426274,58.17707163686062,51.279307859494494,43.288410263721175,,,,80.290535,49.23016,37.618206,92.4847,58.091454,32.54079,82.23162,55.028793,32.858833
1987-05-01,91.42136,73.819,57.471874,113.00611992603771,100.44602434766938,79.17941917672799,82.01961601210688,75.86994630579996,58.476667915854,,,,84.59447,61.25832,61.00044,99.49146,70.89095,51.05617,102.33158,74.15958,51.784172
1987-06-01,106.616554,104.48248,120.96301,112.78415893380979,114.9850034561746,113.98596176486325,91.34708107293379,92.24975269433406,94.69539381838786,,,,119.05273,105.875946,117.763405,134.25783,107.07603,94.60436,125.729004,103.100914,93.966354
1987-07-01,123.57746,118.74554,137.94821,122.58925730539534,128.86722495003008,127.97768271990526,94.65810404436928,95.82618301910786,101.42581158059791,,,,141.36012,120.33587,141.5176,157.76442,124.82772,116.48036,148.36006,121.94126,114.36911
1987-08-01,129.58527,123.98886,139.70656,138.65041644135025,125.25086215014915,123.14058008424057,104.63699490492702,96.67335985671664,101.67606016872413,,,,143.13478,123.46951,147.84424,154.56363,117.27366,120.19688,156.66208,125.077965,120.6407
1987-09-01,117.95675,100.07395,88.561554,125.86657008404502,107.56211245648515,99.79203885812491,93.51680200147203,89.44709782580321,92.45846497697691,,,,130.81923,111.83943,122.60347,131.00403,87.411514,90.03969,134.86528,98.553314,100.48589
1987-10-01,98.56418,78.45826,57.831577,107.82065524886018,82.88666774261026,74.40730928816252,72.69088951264563,65.046942896459,64.72618931193992,,,,107.810715,87.24653,90.149895,109.10204,69.76352,66.44712,111.20511,75.66083,71.72357
1987-11-01,61.95647,47.96614,33.559116,69.47510125103246,50.79129626026215,47.031749306419314,60.67820917750197,48.27041771766411,45.95042803166363,,,,60.03011,51.187355,49.219948,44.40964,33.868282,33.33518,58.17183,36.388298,35.35717
1987-12-01,48.233894,30.550108,17.619505,54.345968536749915,41.54216763300274,31.777644013465764,41.63283803457649,32.791673104849494,31.516915715730526,,,,57.48414,38.551765,29.426313,58.294334,37.237843,20.505112,54.172276,32.38153,16.499008
1988-01-01,35.679096,21.872625,16.21219,44.60420451574838,30.90481896009171,24.235038746836818,32.75401731219346,23.99037792519879,21.343767664253697,,,,41.38662,30.388714,32.587307,48.366478,32.86576,22.83466,44.767868,28.248905,17.830519
1988-02-01,34.507065,19.46814,11.581684,43.911638524220834,25.854290364594366,14.72832845953023,32.10496777034987,24.348911980623527,21.47486451766618,,,,48.23477,23.834396,22.058342,56.626587,26.610558,19.206415,46.33078,24.713163,21.236734
1988-03-01,47.453083,27.436607,15.117939,60.54798748741047,39.10138157779621,23.19774044711043,38.70899120068853,29.496162860680663,26.02058101714869,,,,57.778206,30.063343,29.294054,67.24837,35.304504,21.151703,59.196587,33.027725,22.939053
1988-04-01,70.981476,50.572205,27.953402,88.90148873532601,68.75365182743384,49.34138509643577,59.763775984546676,52.46291810126028,45.06803345582203,,,,77.89587,51.137966,38.66144,89.651955,58.65761,29.10239,82.62933,54.210598,29.318075
1988-05-01,95.03555,75.638565,56.98738,113.22455011352906,109.41550299663407,87.72824293349171,78.63529463377328,78.54448959034312,66.9031976232883,,,,98.19624,68.334885,61.363052,110.971565,79.021416,48.990925,110.14211,77.46076,50.89726
1988-06-01,110.77451,109.79132,124.48874,118.14373461794992,119.75123606813918,117.98813373114545,91.68949866864587,98.20125624647643,95.2344401035241,,,,115.48637,101.78593,122.57802,121.281265,97.42604,92.06364,130.98889,106.74613,97.102196
1988-07-01,112.2639,119.49061,123.24208,108.35806154962953,95.7263377874969,105.27350219433461,92.57417980103853,94.84748444855832,102.33220045837243,,,,128.89285,119.21376,143.53532,106.01057,84.26016,97.49897,116.79234,99.74159,113.29513
1988-08-01,118.9719,115.30861,87.84603,122.39529019146475,117.54992931362567,100.19559890576247,97.06974076181739,92.2243882822822,95.37324473265896,,,,138.93462,126.23983,133.63441,126.66891,111.381744,102.27356,121.19023,111.06001,101.6276
1988-09-01,119.0159,98.141655,97.48744,117.0947421412373,108.36276212874513,108.96502857079506,88.64526234278084,85.87922689809429,88.50581696016235,,,,138.00894,107.39077,123.96333,130.93333,85.04084,98.33046,123.98255,87.24192,93.27316
1988-10-01,94.75423,78.68264,86.91236,105.44664869162949,87.06485916616853,83.39625034515512,70.19631888995994,64.32623081823319,63.05217053490672,,,,110.00853,86.557205,97.43512,122.70051,82.463234,82.86622,112.45981,80.64136,80.207436
1988-11-01,65.579605,52.929047,46.049515,79.95231573968304,65.05923231497546,51.91072310561354,57.41169752903534,47.74539061155927,42.16394648910579,,,,67.158195,56.240192,59.166557,78.69564,58.163223,46.395634,78.128395,55.91406,43.930096
1988-12-01,50.812626,34.541924,25.640734,57.82503211955837,47.241401053149836,39.096521029928155,43.37798753154162,35.01232806399004,30.450710390234537,,,,60.706158,48.11695,50.32261,66.642136,51.00222,37.411266,62.111942,41.39784,26.858828
1989-01-01,33.174953,20.505043,13.089545,42.61374214900648,32.1988854087526,21.66536139626114,30.947072577506802,25.40190197188492,22.73476813271072,,,,39.274364,26.679218,23.028894,41.808315,30.669708,22.616886,40.1105,26.584879,22.098028
1989-02-01,37.767136,24.202026,14.2918825,45.16402860263525,33.799197096571866,23.699995527184583,34.43195862303137,26.398720525592154,23.990856480754694,,,,45.319702,31.125628,28.587637,50.09357,33.06317,18.827938,47.224274,27.558027,17.930635
1989-03-01,43.462166,29.130514,19.149092,49.529134254715125,32.145651680896314,20.103092468234355,36.159020054977795,25.274367073884083,22.046444509570115,,,,47.749012,34.539963,32.593994,50.057808,36.351032,23.87394,51.137535,32.973934,25.933676
1989-04-01,67.12244,50.068573,34.107517,79.24894489652596,61.7722877561507,48.911687133512984,55.32209959713483,45.94874547784628,41.423674277812076,,,,78.28112,46.478207,39.91337,86.583984,54.304813,29.542372,82.28116,50.028915,28.548765
1989-05-01,83.56758,76.541176,68.66348,110.00075015499237,101.57075920853985,81.22216365119911,75.72804162165625,74.4179503520809,59.7689097544582,,,,93.26283,62.63948,72.57857,101.741684,71.31267,58.700176,100.80382,71.79081,55.64979
1989-06-01,103.3979,107.482544,102.86637,116.94327308719211,122.33806441567027,109.06360732643984,90.81725011121699,90.5976199037474,85.0586121159756,,,,117.83381,98.32471,111.37611,119.605644,106.58816,91.65578,121.00994,103.90215,87.280304
1989-07-01,125.93577,120.08945,125.2293,121.69417678115596,125.56889330945297,121.50484404965408,91.7978794275684,87.86980262148282,91.55114266248513,,,,154.45938,119.1959,135.51237,160.10876,127.771355,116.51998,147.15073,120.86294,108.569244
1989-08-01,134.86449,124.27072,126.650116,138.55727919623948,131.0049038579655,127.17133680099126,102.93546183287692,99.53685585548469,99.32945511626048,,,,152.22127,121.01755,130.5266,163.47472,128.54973,112.438484,152.3757,122.34313,108.77041
1989-09-01,111.227875,104.334595,122.46353,126.69412604660154,115.2979188085393,114.34440410373546,96.49013053185071,95.23881718588335,92.71768902382487,,,,122.17645,99.102516,122.36296,133.35443,102.562836,102.029305,130.82727,103.97598,102.293686
1989-10-01,90.36869,76.20521,88.79069,101.0463540965734,84.23128579539627,83.7305482972216,72.10824106964981,62.9671777653715,63.75454878590952,,,,102.15067,76.27824,93.39897,103.9915,80.29377,80.87661,104.787575,79.50441,78.973404
1989-11-01,64.639946,54.91056,62.437134,80.99369231801158,63.57269864634446,59.24844145310144,58.219305487068496,52.02117209265287,45.276540026002465,,,,68.56146,54.05013,63.127487,77.1505,56.851254,53.89837,77.51021,59.482452,53.92674
1989-12-01,46.68949,27.51496,23.893312,57.319875134466244,41.77736295451654,34.52949842858305,40.6677657993461,33.88797965866583,30.088470012144263,,,,57.07571,33.252903,38.621536,64.59593,37.34911,33.924755,58.551388,34.36969,28.08745
1990-01-01,30.63192,13.851018,13.027709,38.58870188810668,20.4404298189943,12.797055217032373,30.57987156200225,22.077849145731534,15.722872278389538,,,,41.759155,20.201857,19.89942,47.635723,23.665787,21.233414,40.80904,23.267294,23.19204
1990-02-01,39.45773,19.267155,11.296239,49.770518531773384,34.05767548053263,23.393909455374093,36.42854432766781,29.904324297989948,25.78321826254402,,,,49.450283,25.647448,22.130457,57.977104,29.423653,12.143283,49.043156,24.044281,11.349594
1990-03-01,55.14202,36.04628,24.09483,65.10764087753115,47.602176771735074,34.921293112862294,41.8770011597298,34.55890094693803,28.76349631134724,,,,68.0444,40.105167,36.507942,78.26623,44.391487,25.042013,66.942406,37.06307,23.707512
1990-04-01,69.22316,52.0553,37.535927,81.63273286689584,63.81400121130183,48.65025039824066,54.8660703708758,45.49488857046592,42.32500600472574,,,,72.27098,51.38381,43.529495,84.28762,56.61236,31.60261,81.62114,50.795486,31.463202
1990-05-01,87.71995,84.1837,80.656136,109.1484848614874,97.63905780000701,80.92761001169652,77.32279815675787,70.19709862244878,59.21215434106579,,,,91.169235,77.327286,85.99168,106.92274,84.325806,67.48012,105.26135,78.22153,64.61814
1990-06-01,103.822556,112.6738,115.97589,108.07761747369224,117.73831491123389,107.22408461684893,89.68963630752732,85.55428211678024,82.62266819345814,,,,113.79879,105.961136,128.2547,121.81574,115.15927,103.867294,129.01231,108.395615,96.42104
1990-07-01,113.58612,131.65688,141.51335,111.61110344793873,134.16887010874004,133.57898563962914,95.94592344886136,104.54338158522532,102.13505578985394,,,,125.32314,118.92283,138.10606,123.842834,128.12625,112.62906,128.87366,130.35713,112.67831
1990-08-01,123.13935,124.43047,142.22482,114.04090905916486,112.20685606582842,128.89112211226654,97.32111807938922,99.05788214747987,101.3339428803321,,,,136.80365,121.28662,141.7016,131.16077,114.02996,113.37079,130.79382,119.136116,115.84877
1990-09-01,114.38006,108.28545,120.16371,104.71096216262677,94.12048131422155,112.36531667323874,93.9750334394045,89.47060337901068,91.03315676839755,,,,130.25153,109.217804,126.95941,114.00771,82.855835,98.31767,118.3753,95.447556,101.804245
1990-10-01,82.34866,81.28411,84.44886,86.8003308244504,72.7924176274869,88.2512461268928,75.2940712151679,66.93915904132484,70.95106997172587,,,,90.10978,89.26182,100.138115,66.82074,66.795654,77.94099,69.44553,68.461624,79.966156
1990-11-01,66.90092,57.871555,61.56119,67.61580968407293,61.21398439672664,60.83421565847006,57.54033103578523,47.976175001934486,47.004364624661164,,,,74.107956,59.52912,73.480095,67.35842,52.755295,58.0891,65.379684,52.72775,56.00536
1990-12-01,45.422596,33.79335,25.894808,46.076663571097406,44.60549065807447,37.79750502343693,39.02712513703425,33.433831160675375,32.204011063467924,,,,49.914906,40.634003,38.388283,53.222515,42.197765,31.507195,50.998253,37.489292,25.432846
1991-01-01,36.02436,22.872492,17.245325,36.97061983286582,28.35574861259722,23.493045046282806,31.865546606042585,22.709741914630076,21.202005935082273,,,,45.369743,34.024124,36.825867,51.561893,36.584156,26.29624,46.01287,31.124735,22.697966
1991-02-01,38.672234,20.694496,15.884678,39.88068720801993,23.639694492756348,16.50944845029968,30.315770980984134,18.71156357204509,16.894783265984593,,,,58.779842,27.787653,28.280733,68.209,31.689127,20.40241,51.734707,25.515804,19.62796
1991-03-01,46.99159,29.436323,18.58269,62.76481298379924,44.42229153194292,27.58756575058774,41.12557855232114,31.382826405293237,25.757152309433494,,,,50.318836,28.03265,25.175587,60.40972,35.193428,15.149119,56.01618,32.930767,16.486595
1991-04-01,73.51461,54.984043,40.49892,91.01567469347849,72.68745078339381,55.38406119213118,62.03081920384417,56.09063487641687,49.66468595015346,,,,80.77051,47.415207,51.70911,93.97354,59.265846,37.19639,86.50472,56.00684,35.43882
1991-05-01,97.38727,81.874146,72.572586,107.42018038970048,93.35182313731919,82.33353206685766,73.72943305684791,64.84779750043688,60.01435462983794,,,,110.70944,81.16103,76.22454,125.34904,87.31201,60.169792,112.21485,80.58222,58.735813
1991-06-01,117.38153,111.08052,116.49526,121.90387793181843,112.27713246993235,108.88969501949148,88.64301398763698,82.7768626216842,87.87563053389987,,,,135.80296,105.99319,119.53772,151.80179,113.321434,98.44613,135.402,106.29877,94.50955
1991-07-01,128.5151,125.63158,132.58923,137.09847303420932,136.46314519272573,123.79405216246774,99.71021888995007,99.63272060728433,95.48838830194815,,,,140.24355,114.154076,134.56665,161.7777,121.881714,108.86564,149.26309,120.61172,107.75934
1991-08-01,136.31635,123.723595,137.28882,139.22264442745256,127.51086679035002,118.85273092530103,103.87781976635408,104.77951737783229,102.12365399065853,,,,153.14183,123.43837,142.49051,173.94107,122.05244,110.553154,158.21776,125.151184,113.22773
1991-09-01,122.775215,100.09814,109.45121,126.68819604130938,104.17249279186434,99.27322486262487,93.22279692126662,87.83846001306173,88.73353410875761,,,,136.39798,108.8168,127.26498,156.23558,101.567024,92.29088,143.83823,104.09232,99.34694
1991-10-01,92.952896,76.91308,73.588425,113.53069558354422,95.24993442441281,82.14667011172153,80.60685831789532,70.2348585790404,68.3185598007848,,,,98.27795,79.24671,88.24049,117.20639,75.67416,65.202324,114.11136,79.62431,66.48267
1991-11-01,70.45853,60.454506,50.960358,74.02182642044167,56.5338071605182,49.26820030656229,60.57415177807826,50.54725463709827,47.88730910087003,,,,72.834335,61.521862,61.76735,77.797104,49.990383,41.431335,86.16875,57.316555,44.110962
1991-12-01,40.14032,26.417013,18.942337,46.45470579285573,37.23177208395778,27.149889997550886,41.2728750206279,29.954307664404,27.368273874479286,,,,42.926807,30.51653,29.577728,45.370125,34.990475,23.307398,51.70705,32.34723,18.618546
1992-01-01,36.190784,23.983868,15.699792,38.56258911672491,31.239439777865933,21.700077092263804,34.2735464662764,24.143582772742764,21.54014100714747,,,,44.500465,29.51276,32.52424,51.009674,34.745472,27.16061,48.464912,28.366943,22.14466
1992-02-01,34.612347,22.530617,15.971877,42.564172964951844,28.815619734632335,18.005554765673388,33.48618860272022,23.35122033831009,20.570415340614147,,,,47.224274,27.071035,26.205072,57.148624,32.597298,21.774233,46.715847,27.220537,21.667799
